date,authordisplayname,textdisplay,likecount,clean_textdisplay,label,confidence,status,Column 1,Column 2,Column 3,Column 4
2025-07-27 08:23:47+00:00,@ekanugraha3227,gasss akhir tahun beli byd,2,gass akhir tahun beli byd,Positif,0.93,ok,,,,
2025-07-27 08:14:52+00:00,@krissutikno2136,Jelas pilih ato1😂,1,jelas pilih ato,Positif,0.74,"sudah_review
positif",,,,
2025-07-27 07:37:02+00:00,@myminifoodies,"saya udah SPK 5 unit atto 1, untuk mobilitas tim marketing kantor",28,saya udah pemesanan unit atto untuk mobilitas tim marketing kantor,Positif,0.93,ok,,,,
2025-07-27 07:24:10+00:00,@cukatea8925,"🎭 “AGYA ITU STATUS… BYD CUMA STRATEGI!”<br><br>Saya tuh dulu ngerasain banget.<br>Punya Agya GR Sport tuh…<br>Rasanya kayak punya identitas. 😎<br><br>Ada logo GR<br><br>Warna Two Tone<br><br>Mesin 1.200 cc<br><br>Pokoknya, “city car premium”.<br><br>Harga? Ya wajar lah: Rp267 juta<br>Nama juga brand Jepang terkenal. 🇯🇵<br><br>Tapi belakangan ini,<br>teman-teman saya mulai posting BYD Atto 1.<br><br>Saya bilang, “Lah, mobil listrik Rp195 juta? Murahan amat.”<br>Nggak ada suara, gak ada bensin, kayak mobil mainan!<br><br>💥 Tapi ya ampun…<br>Setelah saya ngulik...<br><br>🧾 Agya:<br><br>PPN 12%<br><br>PPnBM 15%<br>= Pajak total: Rp63,8 juta<br><br>🧾 BYD:<br><br>PPN 2%<br><br>PPnBM 0%<br>= Pajak total: Rp3,8 juta<br><br>➡️ SELISIH PAJAK: Rp60 JUTA! 😱<br>➡️ Jadi kita tuh… beli pajaknya, bukan mobilnya.<br><br>Terus biaya harian?<br><br>⛽️ Agya (bensin): Rp676/km<br>🔌 BYD (listrik): Rp266/km<br><br>➡️ Dalam setahun bisa hemat JUTAAN rupiah!<br>Dan gak perlu antri di SPBU lagi. 🫠<br><br>💡 Dan ini puncaknya…<br><br>Waktu saya masuk BYD Atto 1,<br>interiornya udah layar digital, tombol-tombol elegan,<br>dan suara mesin? Hening. Tenang. Modern.<br>Saya langsung mikir...<br><br>“Kok BYD malah terasa lebih 2025 daripada Agya?” 🧠💥<br><br>Jadi sekarang?<br>Saya diem. Teman-teman saya udah nyicil BYD.<br>Saya masih bangga bawa Agya…<br>...tapi pas isi bensin sambil ngelirik listrik mereka,<br>😅 Saya tahu… saya kalah gaya dan kalah logika.<br><br>🚘 AGYA GR SPORT<br>Keren, tapi mahal karena pajak<br><br>Gaya, tapi boros di jangka panjang<br><br>Prestige, tapi gak irit<br><br>⚡️ BYD ATTO 1<br>Canggih, bebas pajak<br><br>Sunyi, irit, ramah lingkungan<br><br>Dan ya… makin banyak yang pakai.<br><br>Kadang yang “murah” itu bukan untuk mereka yang tak mampu.<br>Tapi untuk mereka yang sudah tahu cukup dan berpikir maju. 💡<br><br>💬 “Awalnya saya juga ragu sama BYD, sampai akhirnya saya buka kalkulator…”<br><br>Tulis pengalamanmu di komentar!",0,agya itu status byd cuma strategibrbrsaya tuh dulu ngerasain bangetbrpunya agya gr sport tuhbrrasanya kayak punya identitas brbrada logo grbrbrwarna two tonebrbrmesin ccbrbrpokoknya city car premiumbrbrharga ya wajar lah rp jutabrnama juga brand jepang terkenal brbrtapi belakangan inibrtemanteman saya mulai posting byd atto brbrsaya bilang lah mobil listrik rp juta murahan amatbrnggak ada suara gak ada bensin kayak mobil mainanbrbr tapi ya ampunbrsetelah saya ngulikbrbr agyabrbrppn brbrppnbm br pajak total rp jutabrbr bydbrbrppn brbrppnbm br pajak total rp jutabrbr selisih pajak rp juta br jadi kita tuh beli pajaknya bukan mobilnyabrbrterus biaya harianbrbr agya bensin rpkmbr byd listrik rpkmbrbr dalam setahun bisa hemat jutaan rupiahbrdan gak perlu antri di spbu lagi brbr dan ini puncaknyabrbrwaktu saya masuk byd atto brinteriornya udah layar digital tomboltombol eleganbrdan suara mesin hening tenang modernbrsaya langsung mikirbrbrkok byd malah terasa lebih daripada agya brbrjadi sekarangbrsaya diem temanteman saya udah angsuran bydbrsaya masih bangga bawa agyabrtapi pas isi bensin sambil ngelirik listrik merekabr saya tahu saya kalah gaya dan kalah logikabrbr agya gr sportbrkeren tapi mahal karena pajakbrbrgaya tapi boros di jangka panjangbrbrprestige tapi gak iritbrbr byd atto brcanggih bebas pajakbrbrsunyi hemat ramah lingkunganbrbrdan ya makin banyak yang pakaibrbrkadang yang murah itu bukan untuk mereka yang tak mampubrtapi untuk mereka yang sudah tahu cukup dan berpikir maju brbr awalnya saya juga ragu sama byd sampai akhirnya saya buka kalkulatorbrbrtulis pengalamanmu di komentar,Positif,0.97,ok,,,,
2025-07-27 07:15:46+00:00,@nurudinmuhammad5331,Wuling EV lite layak dijual 90 jutaan jika dibanding atto 1,7,wuling electric vehicle lite layak dijual jutaan jika dibanding atto,Positif,0.84,ok,,,,
2025-07-27 07:12:19+00:00,@pamitrasa,"Saya sudah ke Giass. Hebat nya BYD Atto 1, dia sudah riset dan siap bener me-normalisasi harga, bayangin pelopor EV waras di &lt; 200 jt, Ring 16, kursi belakang nggak Dingklik, range 300 KM Nedc, tenaga 70 HP, semua faktor itu di atas rata2 kompetitor. <br><br>Selamat Sales Ahampas, selamat kerja keras anda",60,saya sudah ke giias hebat nya byd atto dia sudah riset dan siap bener menormalisasi harga bayangin pelopor electric vehicle waras di lt jt ring kursi belakang nggak dingklik jarak tempuh km nedc tenaga hp semua faktor itu di atas rata kompetitor brbrselamat sales ahampas selamat kerja keras anda,Positif,0.86,ok,,,,
2025-07-27 12:53:37+00:00,@lucky889s9,"Bakalan ada atto 2 yang isi celah dari 250-400 di bawah dolphin. Itu alasannya mereka kasih nama atto 1.<br>Pembalasan dendam ke semua yang nyinyir, nyusahin, ngusik, demo pabrik, dll, yang ada kemungkinan dikomporin oknum tertentu. Makanya sengaja digebuk semua nya dengan atto 1 ini",1,bakalan ada atto yang isi celah dari di bawah dolphin itu alasannya mereka kasih nama atto brpembalasan dendam ke semua yang nyinyir nyusahin ngusik demo pabrik dll yang ada kemungkinan dikomporin oknum tertentu makanya sengaja digebuk semua nya dengan atto ini,Positif,0.56,"sudah_review
positif",,,,
2025-07-27 14:13:24+00:00,@doniherald7745,"​@slowlivingindonesia2024kalo masalah ketersediaan unit kyknya gk perlu khawatir, BYD punya line produksi yg mumpuni",2,masalah ketersediaan unit kyknya gk perlu khawatir byd punya line produksi yg mumpuni,Positif,0.93,ok,,,,
2025-07-27 10:00:13+00:00,@AbiNisaDoel,"Fun to drive itu apa? Mobil listrik lah yg fun to drive, tenaganya instan, kayaknya ente blm pernah tes drive nih",3,fun to drive itu apa mobil listrik lah yg fun to drive tenaganya instan kayaknya ente blm pernah tes drive nih,Positif,0.86,ok,,,,
2025-07-27 11:09:40+00:00,@mbulpang2561,"​@slowlivingindonesia2024<br>Wah bro ketinggalan jaman kemaren aku pulang kampung kekota kecil Banjar Ciamis pake mobil listrik, ternyata SPKLU sdh tersedia bos bahkan yg fast charging juga ada. Sekarang ga takut lagi keluar kota pake mobil listrik pasti disetiap daerah sudah ada kantor PLN umumnya sdh tersedia SPKLU",2,brwah bro ketinggalan jaman kemaren aku pulang kampung kekota kecil banjar ciamis pake mobil listrik ternyata stasiun pengisian kendaraan listrik umum sdh tersedia bos bahkan yg pengisian cepat juga ada sekarang ga takut lagi keluar kota pake mobil listrik pasti disetiap daerah sudah ada kantor pln umumnya sdh tersedia stasiun pengisian kendaraan listrik umum,Positif,0.97,ok,,,,
2025-07-27 11:31:50+00:00,@slowlivingindonesia2024,"@mbulpang2561 top, makin yakin pindah ke EV",1,top makin yakin pindah ke electric vehicle,Positif,0.98,ok,,,,
2025-07-27 22:50:50+00:00,@opungjr9033,mobil ev nanjak ngak pernah gagal.<br>plusnya ev tenaga instan.,2,mobil electric vehicle nanjak ngak pernah gagalbrplusnya electric vehicle tenaga instan,Positif,0.91,ok,,,,
2025-07-27 16:12:15+00:00,@Bomerzz,"​​@AbiNisaDoel<a href=""https://www.youtube.com/watch?v=6vz-m_qEqZQ"">https://youtu.be/6vz-m_qEqZQ?si=SeQPQPI0PXpkPZtZ</a><br><br>Pernah tu air ev.<br><br>Atto1 sih secara spec tenaga nya mirip LCGC 1200cc. Kalo di tanjakan moladin ayla 1200 sih lolos yak walau merangkak wkwkk....",1,tu air evbrbratto sih secara spek tenaga nya mirip lcgc cc kalo di tanjakan moladin ayla sih lolos yak walau merangkak wkwkk,Positif,0.72,"sudah_review
positif",,,,
2025-07-27 06:52:09+00:00,@boris.oei8,"Sesuai kebutuhan aja, kalau di rasa ini Uda cukup ya ambil, nanti keluar bagaimana tinggal liat nanti.. tanya ke Wuling.. infonya binguo 333km AC DC 195juta juga skg",2,sesuai kebutuhan aja kalau di rasa ini uda cukup ya ambil nanti keluar bagaimana tinggal liat nanti tanya ke wuling infonya binguo km ac dc juta juga skg,Positif,0.74,"sudah_review
positif",,,,
2025-07-27 07:03:09+00:00,@sarwinhenry2979,"Mbl China mengubah mindset kita semua. Disc gila2an, perubahan model smkn cepat  juga akan diikuti brand mapan, inilah era baru yg akan kita hadapi ke depan🙏🙏🙏",1,mobil china mengubah mindset kita semua diskon gilaan perubahan model smkn cepat juga akan diikuti brand mapan inilah era baru yg akan kita hadapi ke depan,Positif,0.95,ok,,,,
2025-07-27 07:21:17+00:00,@AgKWijaya,​@boris.oei8apa sudah turun?<br>Karena tergiur sama biaya bulanan listrik yg rendah karena sehari 100 km jarak yg ditempuh buat pp,0,oeiapa sudah turunbrkarena tergiur sama biaya bulanan listrik yg rendah karena sehari km jarak yg ditempuh buat pp,Positif,0.62,"sudah_review
positif",,,,
2025-07-27 07:27:17+00:00,@boris.oei8,​@AgKWijaya denger2 di giias yg AC DC 333km 195jt. <br>Saya pakai air ev emang irit biaya bulanan sih,2,denger di giias yg ac dc km jt brsaya pakai air electric vehicle emang hemat biaya bulanan sih,Positif,0.86,ok,,,,
2025-07-27 06:34:14+00:00,@astradance398,Saya aja orang astra malah pengen banget punya BYD ATTO 1 ini 😊👍🏻👍🏻👍🏻👍🏻👍🏻,61,saya aja orang astra malah pengen banget punya byd atto ini,Positif,0.96,ok,,,,
2025-07-27 06:33:11+00:00,@johnwu3229,"Jabodetabek Dan di pulau jawa sih Ato 1 Masih aman , electric seat lagi",2,jabodetabek dan di pulau jawa sih ato masih aman electric seat lagi,Positif,0.72,"sudah_review
positif",,,,
2025-07-27 06:51:54+00:00,@fatcrruise6508,Sampe Palembang aman. Gw dah test. Banyak spklu.,1,sampe palembang aman gw dah test banyak stasiun pengisian kendaraan listrik umum,Positif,0.86,ok,,,,
2025-07-27 06:20:40+00:00,@yr6sport418,Atto 1 Ini ukuran EV yang sudah proper buat City Car.. dan fitur yang oke buat harganya..<br>Orang yang belum tertarik EV mungkin akan mulai melirik.. apalagi kalau dengar experience positif dari penggunanya nanti..<br><br>Air EV langsung koreksi harga. <br>Brio dan duo kembar diprediksi bakal kasih diskon gila..😅,48,atto ini ukuran electric vehicle yang sudah proper buat city car dan fitur yang oke buat harganyabrorang yang belum tertarik electric vehicle mungkin akan mulai melirik apalagi kalau dengar experience positif dari penggunanya nantibrbrair electric vehicle langsung koreksi harga brbrio dan duo kembar diprediksi bakal kasih diskon gila,Positif,0.88,ok,,,,
2025-07-27 06:15:49+00:00,@Ozinchanel,"Lamborghini Atto1, eh BYD   keren banget. Semoga makin banyak brand Mobil buatan Indonesia",11,lamborghini atto eh byd keren banget semoga makin banyak brand mobil buatan indonesia,Positif,0.97,ok,,,,
2026-03-18 01:49:38+00:00,@andizain1739,Kalo jarang pake beli ajah yg ICE. Kalo aktif dipake mending EV,0,kalo jarang pake beli ajah yg ice kalo aktif dipake mending electric vehicle,Positif,0.93,ok,,,,
2026-03-02 10:31:22+00:00,@donisitorus8573,"Geely EX5, garansi batre seumur hidup.. Duaaar",0,geely ex garansi baterai seumur hidup duaar,Positif,0.72,"sudah_review
positif",,,,
2026-02-15 11:02:50+00:00,@Bikinasikajadeh,"Ko lunglung gw saranin lo cobain atto1, seminggu aja, gw jamin lo akan jatuh cinta sejatuh jatuh nyaaa ❤❤❤❤❤❤❤❤❤❤❤.",0,ko lunglung gw saranin lo cobain atto seminggu aja gw jamin lo akan jatuh cinta sejatuh jatuh nyaa,Positif,0.97,ok,,,,
2026-01-23 17:42:44+00:00,@notonegoro8979,"Betul sekali apa yg dia katakan,, kenapa gak dari 10 tahun yg lalu byd atto1 muncul,, asli 3 mobil gua yg lain mangkrak digarasi gara2  byd atto,, nih mobil. Asi enak dan nyaman banget tauuu😂😂lcgc  mah  lewat nya kelewatan brooo",0,betul sekali apa yg dia katakan kenapa gak dari tahun yg lalu byd atto muncul asli mobil gua yg lain mangkrak digarasi gara byd atto nih mobil asi enak dan nyaman banget tauulcgc mah lewat nya kelewatan broo,Positif,0.95,ok,,,,
2026-01-06 15:34:42+00:00,@bambangcyrus4329,"byd atto 1 , cocok untuk di daerah kecil, contoh di pulau2, seperti pulau BATAM, Tanjung Pinang, Tanjung balai, Bintan,dll, dijamin awet banget...",0,byd atto cocok untuk di daerah kecil contoh di pulau seperti pulau batam tanjung pinang tanjung balai bintandll dijamin awet banget,Positif,0.95,ok,,,,
2025-12-31 14:05:23+00:00,@Khairudin-h6j,Saatnya  mobil minyak tutup buku..gak ada manis manisnya.,0,saatnya mobil minyak tutup bukugak ada manis manisnya,Positif,0.93,ok,,,,
2025-12-20 06:02:59+00:00,@battrandingmusic,"Jdi intinya dri penjelasan dri koh nya, kita klo ada duit apalagi mobil pertama mending beli mobil second aj seharga LCGC ataupun EV atto1 yg range 190 jt an, bisa dpt spek lebih dan berkulitas, asal bener cek sebelum membeli mobil second 😂",0,jdi intinya dri penjelasan dri koh nya kita klo ada duit apalagi mobil pertama mending beli mobil bekas aj seharga lcgc ataupun electric vehicle atto yg jarak tempuh jt an bisa dpt spesifikasi lebih dan berkulitas asal bener cek sebelum membeli mobil bekas,Positif,0.84,ok,,,,
2025-12-12 07:21:27+00:00,@aansajadah4297,Kalo saya Meding listrik irit banget masalah jual LG ya nanti ev canggih gak ada polusi bersih,0,kalo saya meding listrik hemat banget masalah jual lg ya nanti electric vehicle canggih gak ada polusi bersih,Positif,0.91,ok,,,,
2025-12-02 02:55:06+00:00,@harissatrio82,"Bener si om lung, gw pernah punya sigra, memang bandel itu mobil dan irit banget.. 1 : 15 dalkot dan 1 : 21 lukot, tapi ya itu suspensi keras dan suara luar banyak yg masuk kabin, untuk mobil pertama sih ok banget ya krn nggak rewel",4,bener si om lung gw pernah punya sigra memang bandel itu mobil dan hemat banget dalam kota dan luar kota tapi ya itu suspensi keras dan suara luar banyak yg masuk kabin untuk mobil pertama sih ok banget ya krn nggak rewel,Positif,0.88,ok,,,,
2025-12-01 21:19:19+00:00,@bayunotosegoro4832,​@paskalpaskal5049harus punya 2 sih satu mobil ice satu mobil ev...klo buat sehari hari dalam kota ev juara banget❤,0,punya sih satu mobil ice satu mobil evklo buat sehari hari dalam kota electric vehicle juara banget,Positif,0.96,ok,,,,
2025-11-29 07:52:50+00:00,@zackoon,"ane naksir ama atto 1, incha allah tahun depan bisa beli amin",0,ane naksir ama atto incha allah tahun depan bisa beli amin,Positif,0.97,ok,,,,
2025-11-29 02:48:48+00:00,@MrStassen5758,Mendingan j5 jaecoo range lebih jauh. Keluar kota berani,0,mendingan j jaecoo jarak tempuh lebih jauh keluar kota berani,Positif,0.84,ok,,,,
2025-11-25 01:56:10+00:00,@AtanosKobamips,"100% pilih Mobil listrik untuk kamu mendang mending.<br>200jt kamu dapat Mobil yg gak banyak biaya perawatan Dan biaya operational dalam 5-8 tahun kedepan.<br>Btw Mobil LCGC sekarang bahan materialnya gak bagus, suka gampang rusak.<br>Dalam 5-8 tahun biaya operational akan lebih banyak daripada Mobil listrik.",0,pilih mobil listrik untuk kamu mendang mendingbrjt kamu dapat mobil yg gak banyak biaya perawatan dan biaya operational dalam tahun kedepanbrbtw mobil lcgc sekarang bahan materialnya gak bagus suka gampang rusakbrdalam tahun biaya operational akan lebih banyak daripada mobil listrik,Positif,0.86,ok,,,,
2025-11-23 05:11:48+00:00,@dennisaints,"Boil2 EV China naik daun, punya desain Futuristik Cantik lagi murah!! BYD Atto yg laku 9000 unit itu,  masa mau dilawan sama Brio Agya Sirion Baleno aplg Espresso 😆??? Ya Jepang desainnya mulai ketinggalan !!<br><br>Effort Jepang mulai lamban &amp; malas berinovasi cepat sigap, terlalu lama di Zona Nyaman !!! Padahal China adalah PESAING LUAR BIASA!! Sangat2 Urgent genting Jepang perlu desainer mobil futuristik dengan harga bersaing !! Ini bisa jadi titik balik runtuhnya boil2 Jepang.<br><br>Jepang terlalu2 pelit keluarin mobil desain futuristiknya yg cuman dipajang2 dipamer2in doank, sementara boil2 China FUTURE sudah dijual !! Ya bisa jadi ini titik balik !!!",0,boil electric vehicle china naik daun punya desain futuristik cantik lagi murah byd atto yg laku unit itu masa mau dilawan sama brio agya sirion baleno aplg espresso ya jepang desainnya mulai ketinggalan brbreffort jepang mulai lamban amp malas berinovasi cepat sigap terlalu lama di zona nyaman padahal china adalah pesaing luar biasa sangat urgent genting jepang perlu desainer mobil futuristik dengan harga bersaing ini bisa jadi titik balik runtuhnya boil jepangbrbrjepang terlalu pelit keluarin mobil desain futuristiknya yg cuman dipajang dipamerin doank sementara boil china future sudah dijual ya bisa jadi ini titik balik,Positif,0.96,ok,,,,
2025-11-21 14:42:23+00:00,@yiarianto9614,Ini orang anti mobil listrik. Karena takut masyarakat banyak pakai mobil listrik jasa bengkel jadi sepi. Seperti dulu waktu HP masih menggunakan sistem operasional Symbian. Begitu muncul sistem operasional android ada saja oknum yang menjelekkan sistem operasional android. Begitu juga mobil. Setiap ada peluang pengganti dari dari satu sistem baru untuk menggantikan sistem sebelumnya dalam hal apapun. Pasti ada oknum yang menjelekkan yang dibalut dengan alasan edukasi.,9,ini orang anti mobil listrik karena takut masyarakat banyak pakai mobil listrik jasa bengkel jadi sepi seperti dulu waktu hp masih menggunakan sistem operasional symbian begitu muncul sistem operasional android ada saja oknum yang menjelekkan sistem operasional android begitu juga mobil setiap ada peluang pengganti dari dari satu sistem baru untuk menggantikan sistem sebelumnya dalam hal apapun pasti ada oknum yang menjelekkan yang dibalut dengan alasan edukasi,Positif,0.91,ok,,,,
2025-11-18 00:48:27+00:00,@masaan6896,Jaman kedepan ya listrik bos.... Dr segi apapun menang make listrik.. kecuali untuk jarak jauh mobilitasnya,0,jaman kedepan ya listrik bos dr segi apapun menang make listrik kecuali untuk jarak jauh mobilitasnya,Positif,0.89,ok,,,,
